"Average";;;"Analog";;
0.0904897;-0.0572075;-0.0142401;449;473.014;13.3516
0.0906419;-0.057267;-0.014319;450;474.022;13.3279
0.0908739;-0.0573867;-0.0143892;451;475.03;13.4384
0.091065;-0.0574497;-0.0144114;452;476.038;13.3319
0.091275;-0.0575491;-0.0145715;453;477.046;13.464
0.091455;-0.057586;-0.0145679;454;478.008;13.4818
0.0916606;-0.0577405;-0.0145863;455;479.016;13.4739
0.0918736;-0.0577973;-0.014658;456;480.024;13.3871
0.0920261;-0.0579114;-0.0147146;457;481.032;13.5055
0.0922135;-0.0579752;-0.0147842;458;482.039;13.395
0.0923979;-0.0580084;-0.014868;459;483.001;13.4029
0.0926174;-0.0580874;-0.0149138;460;484.009;13.5666
0.0927963;-0.0581703;-0.0149721;461;485.017;13.4542
0.0929988;-0.0582283;-0.0150426;462;486.025;13.4384
0.0931811;-0.0583064;-0.0150935;463;487.033;13.4621
0.0934142;-0.0583621;-0.0151071;464;488.041;13.4798
0.0935957;-0.0584525;-0.0151664;465;489.003;13.5962
0.0937753;-0.058517;-0.0152274;466;490.011;13.5765
0.0940941;-0.0588582;-0.0152683;467;492.027;13.5035
0.0942888;-0.0589401;-0.0153191;468;493.034;13.5134
0.0944957;-0.0590196;-0.0153994;469;494.042;13.6219
0.0946588;-0.0590976;-0.0155194;470;495.004;13.6869
0.0948445;-0.0591942;-0.015596;471;496.012;13.5923
0.0951114;-0.0592979;-0.0156992;472;497.02;13.6751
0.095302;-0.059394;-0.0157726;473;498.028;13.6929
0.0954921;-0.0594921;-0.0158403;474;499.036;13.7086
0.0956817;-0.0595728;-0.0158981;475;500.044;13.6988
0.0958563;-0.0596364;-0.0159391;476;501.006;13.6041
0.096075;-0.0597317;-0.0159529;477;502.014;13.61
0.0962518;-0.0598037;-0.0160148;478;503.022;13.681
0.0964554;-0.0598765;-0.0160563;479;504.029;13.7284
0.0966552;-0.0599454;-0.016096;480;505.037;13.7639
0.0967974;-0.0600418;-0.0162253;481;506.045;13.6435
0.0970342;-0.0601334;-0.0162759;482;507.007;13.754
0.0972484;-0.0602092;-0.016321;483;508.015;13.6948
0.0974271;-0.0602972;-0.0163278;484;509.023;13.683
0.0974804;-0.0604174;-0.0164308;485;510.031;13.7974
0.0976813;-0.0604885;-0.0164903;486;511.039;13.8546
0.0978638;-0.0605439;-0.0164978;487;512.001;13.8349
0.0980008;-0.0606326;-0.016682;488;513.009;13.7382
0.0981957;-0.0607101;-0.0167287;489;514.017;13.8487
0.0983996;-0.0608042;-0.0168072;490;515.024;13.8566
0.0986028;-0.0608556;-0.0168831;491;516.032;13.8112
0.0987774;-0.0609523;-0.0169894;492;517.04;13.8842
0.0989698;-0.0610185;-0.0170524;493;518.002;13.8408
0.099159;-0.0610718;-0.0171528;494;519.01;13.9237
0.0993119;-0.0611517;-0.0172005;495;520.018;13.7422
0.099495;-0.0612358;-0.0173259;496;521.026;13.8073
0.0995981;-0.0613251;-0.017373;497;522.034;13.8467
0.0997932;-0.0613831;-0.0174328;498;523.042;13.9434
0.100011;-0.0614481;-0.0175366;499;524.004;13.8605
0.100201;-0.0615199;-0.0175975;500;525.012;13.9394
0.100483;-0.0616306;-0.0176761;501;526.019;13.9809
0.100642;-0.0617225;-0.0177247;502;527.027;13.898
0.100833;-0.0617906;-0.0178184;503;528.035;13.896
0.100988;-0.0619341;-0.017666;504;529.043;14.0065
0.101164;-0.0620136;-0.0177904;505;530.005;14.044
0.101306;-0.0621248;-0.0178482;506;531.013;13.9118
0.101526;-0.0621779;-0.0178873;507;532.021;13.9493
0.101729;-0.0622521;-0.0179746;508;533.029;13.9118
0.101842;-0.0623156;-0.0181116;509;534.037;14.04
0.102037;-0.0624147;-0.018157;510;535.045;13.9454
0.102207;-0.0624699;-0.0181899;511;536.007;14.0065
0.1024;-0.0625296;-0.0182299;512;537.015;13.9572
0.102582;-0.0625531;-0.018299;513;538.023;14.0637
0.102708;-0.0626808;-0.0183316;514;539.03;14.1328
0.102903;-0.0627573;-0.0183772;515;540.038;14.0065
0.103238;-0.0628327;-0.0183659;516;541.046;14.0085
0.103341;-0.0628606;-0.0183472;517;542.008;14.1505
0.103563;-0.0629182;-0.0184893;518;543.016;14.0973
0.103733;-0.0630093;-0.0185088;519;544.024;14.0894
0.103926;-0.0630975;-0.0185575;520;545.032;14.1505
0.104123;-0.0631783;-0.0186241;521;546.04;14.188
0.104304;-0.0632006;-0.0186754;522;547.002;14.1249
0.104472;-0.0633004;-0.0187715;523;548.01;14.0736
0.104696;-0.063389;-0.0188039;524;549.017;14.2235
0.104871;-0.0634412;-0.0188602;525;550.025;14.2353
0.105075;-0.0634993;-0.0189387;526;551.033;14.1407
0.105267;-0.0635753;-0.01895;527;552.041;14.1959
0.105428;-0.0636382;-0.0190247;528;553.003;14.2551
0.105598;-0.0636929;-0.0191134;529;554.011;14.2945
0.105733;-0.0637953;-0.0191241;530;555.019;14.2136
0.105913;-0.0638284;-0.0192114;531;556.027;14.3162
0.106053;-0.0638746;-0.0191921;532;557.035;14.2925
0.106131;-0.0639909;-0.0191852;533;558.042;14.3044
0.106281;-0.064023;-0.0193088;534;559.005;14.3478
0.106462;-0.0640883;-0.019361;535;560.012;14.2353
0.106645;-0.0641672;-0.0195018;536;561.02;14.3951
0.107028;-0.0644817;-0.0195284;537;563.036;14.2866
0.107038;-0.0645686;-0.0196743;538;564.044;14.332
0.107237;-0.0645993;-0.0197827;539;565.006;14.4523
0.107478;-0.0646148;-0.0199382;540;566.014;14.3281
0.107697;-0.0646654;-0.0199589;541;567.022;14.3498
0.107878;-0.0647078;-0.0200482;542;568.029;14.4385
0.107978;-0.0647509;-0.0200453;543;569.037;14.334
0.108174;-0.0648081;-0.020165;544;570.045;14.4405
0.108356;-0.0648668;-0.0202055;545;571.008;14.3438
0.10854;-0.0649366;-0.0202353;546;572.015;14.3971
0.108646;-0.0649662;-0.020217;547;573.023;14.3872
0.109002;-0.0652802;-0.0202851;548;575.039;14.4089
0.109185;-0.0653354;-0.0203407;549;576.001;14.4977
0.109318;-0.0653752;-0.020389;550;577.009;14.5332
0.109465;-0.0654605;-0.0204695;551;578.017;14.5135
0.109655;-0.0654677;-0.0205232;552;579.025;14.474
0.109797;-0.0656081;-0.0205867;553;580.032;14.4385
0.110119;-0.0656798;-0.0206409;554;581.04;14.4681
0.110336;-0.065694;-0.0206783;555;582.002;14.478
0.110669;-0.0660418;-0.0207174;556;584.018;14.5095
0.110832;-0.0661032;-0.0207536;557;585.026;14.6338
0.110909;-0.0661697;-0.0207593;558;586.034;14.5648
0.11109;-0.0662097;-0.0208448;559;587.042;14.5825
0.111199;-0.0662561;-0.0208363;560;588.004;14.6673
0.111563;-0.0665578;-0.020966;561;590.02;14.5273
0.11175;-0.066607;-0.0209595;562;591.028;14.5963
0.111918;-0.0666433;-0.02096;563;592.035;14.693
0.112015;-0.0667041;-0.0210265;564;593.043;14.7088
0.1122;-0.0667672;-0.0211105;565;594.005;14.6772
0.112248;-0.0668209;-0.0211829;566;595.013;14.6358
0.112449;-0.0668771;-0.0212757;567;596.021;14.7088
0.112645;-0.0669644;-0.0211863;568;597.029;14.7541
0.112841;-0.0670456;-0.0212519;569;598.037;14.7482
0.113;-0.0671159;-0.0213329;570;599.045;14.6634
0.113163;-0.0671928;-0.0214085;571;600.007;14.7068
0.113348;-0.067226;-0.0214947;572;601.015;14.6969
0.113551;-0.0672714;-0.0215569;573;602.023;14.7719
0.113731;-0.0673279;-0.0216362;574;603.031;14.7364
0.113935;-0.06738;-0.0217224;575;604.038;14.691
0.114087;-0.067414;-0.0218365;576;605.046;14.7561
0.114272;-0.0674265;-0.0219053;577;606.008;14.7877
0.114501;-0.0675133;-0.0221016;578;607.016;14.8508
0.114677;-0.0675502;-0.0221685;579;608.024;14.839
0.114887;-0.0675855;;580;609.032;14.8804
0.114817;-0.0677211;;581;610.04;14.8725
0.114987;-0.067733;-0.0224569;582;611.002;14.906
0.115132;-0.0677936;-0.0224397;583;612.01;14.8074
0.115317;-0.0678425;-0.0224932;584;613.018;14.8745
0.115522;-0.0679236;-0.0225687;585;614.025;14.8962
0.11568;-0.0679323;-0.0226232;586;615.033;14.9317
0.115886;-0.0679213;-0.0227498;587;616.041;14.9475
0.116004;-0.0680343;-0.0227888;588;617.003;15.0007
0.116019;-0.0681663;-0.0225664;589;618.011;14.979
0.116211;-0.0681992;-0.0226203;590;619.019;14.9534
0.11639;-0.068273;-0.0227173;591;620.027;14.9475
0.116574;-0.0683095;-0.0228147;592;621.035;14.8764
0.116661;-0.0684897;-0.0228716;593;622.043;15.0283
0.116953;-0.0686162;-0.0226557;594;623.005;14.9159
0.117089;-0.0686695;-0.0227121;595;624.013;14.8843
0.117263;-0.0686974;-0.0228815;596;625.02;14.8942
0.117467;-0.0687386;-0.0229722;597;626.028;14.9021
0.117878;-0.0691999;-0.0230443;598;629.006;14.9948
0.118035;-0.0692533;-0.0230715;599;630.014;15.0638
0.118354;-0.069579;-0.0231535;600;632.03;15.0757
0.118502;-0.0695976;;601;633.038;15.0638
0.118674;-0.0696545;-0.0233389;602;634.045;15.0402
0.118863;-0.0696622;-0.0233308;603;635.008;15.0737
0.118972;-0.0697194;-0.0234211;604;636.015;15.0126
0.119121;-0.0700425;-0.0235795;605;638.031;15.1585
0.119314;-0.0700798;-0.0236749;606;639.039;15.1191
0.11944;-0.0701332;-0.0236472;607;640.001;15.0717
0.119643;-0.0701739;-0.0237142;608;641.009;15.1625
0.119793;-0.0702216;-0.0238179;609;642.017;15.198
0.119919;-0.0702669;-0.023969;610;643.025;15.2078
0.119947;-0.0703413;-0.0240693;611;644.033;15.1013
0.12013;-0.0703969;-0.0241344;612;645.041;15.2236
0.120242;-0.0704664;-0.0242412;613;646.003;15.2729
0.120155;-0.0704866;-0.0243759;614;647.01;15.2394
0.120352;-0.0705654;-0.0244377;615;648.018;15.2493
0.120511;-0.0705933;-0.0245572;616;649.026;15.2552
0.120699;-0.0706232;-0.0246852;617;650.034;15.1743
0.120943;-0.0706913;-0.0246598;618;651.042;15.3321
0.121219;-0.070837;-0.0247206;619;652.004;15.2394
0.121398;-0.0708863;-0.0248217;620;653.012;15.2414
0.121495;-0.0709262;-0.024733;621;654.02;15.2887
0.121698;-0.0709687;-0.0248001;622;655.028;15.2512
0.121879;-0.0710269;-0.0248849;623;656.036;15.194
0.121856;-0.071115;-0.0248998;624;657.043;15.3006
0.122066;-0.0711393;-0.0249913;625;658.005;15.3321
0.122351;-0.0713184;-0.0249782;626;659.013;15.2946
0.122548;-0.0713782;;627;660.021;15.2927
0.122662;-0.0714738;-0.0252316;628;661.029;15.2986
0.122851;-0.071527;-0.0253305;629;662.037;15.2256
0.123003;-0.071591;-0.02544;630;663.045;15.3795
0.123148;-0.0716142;-0.0254841;631;664.007;15.2808
0.123339;-0.0716683;-0.0254747;632;665.015;15.2986
0.123505;-0.0718313;-0.0253761;633;666.023;15.2927
0.123693;-0.0718898;-0.0254941;634;667.031;15.3992
0.12392;-0.0719253;-0.0257306;635;668.038;15.4189
0.123954;-0.0718324;-0.0260259;636;669.046;15.3696
0.12402;-0.0718585;-0.0261572;637;670.008;15.3459
0.124728;-0.0719933;-0.0259143;638;671.016;15.4051
0.124776;-0.0716609;-0.0260956;639;672.024;15.3617
0.124929;-0.0716886;-0.0261748;640;673.032;15.3933
0.12491;-0.071846;-0.0258939;641;674.04;15.3203
0.125037;-0.0719461;-0.0259257;642;675.002;15.3834
0.125174;-0.0719736;-0.026133;643;676.01;15.3933
0.125312;-0.0720583;-0.025956;644;677.018;15.2966
0.125294;-0.0722684;-0.0253876;645;678.026;15.3775
0.125477;-0.0723882;-0.0254639;646;679.033;15.3657
0.125745;-0.0724511;-0.0255185;647;680.041;15.3755
0.125965;-0.0725345;-0.0255892;648;681.003;15.2572
0.126223;-0.0726222;-0.0256377;649;682.011;15.344
0.126401;-0.0726396;-0.0258368;650;683.019;15.3933
0.12673;-0.0723719;-0.026546;651;684.027;15.1171
0.126378;-0.0725172;-0.0261603;652;685.035;14.766
0.0772243;-0.0305752;-0.0192364;653;686.043;0.0009
0.0759328;-0.0291907;-0.0190322;654;687.005;-0.0267
0.0751747;-0.0284366;-0.0190951;655;688.013;0.0542
0.0746328;-0.0278821;-0.018987;656;689.021;-0.005
0.0742297;-0.0274962;-0.018938;657;690.028;-0.0011
0.0738961;-0.0271721;-0.018857;658;691.036;0.0187
0.0735937;-0.0269624;-0.0187295;659;692.044;0.0029
0.0733619;-0.0268182;-0.0186102;660;693.006;-0.0326
0.073145;-0.0267126;-0.0184436;661;694.014;-0.0603
0.0726501;-0.026203;-0.0184245;662;697.038;0.0857
0.0725384;-0.0261961;-0.0183179;663;697.771;-0.0346
