"Average";;;"Analog";;
0.0939858;-0.0548192;-0.0079507;449;481.032;13.2885
0.0941484;-0.0548864;-0.00801991;450;481.994;13.3437
0.0943308;-0.0549902;-0.00805753;451;483.001;13.4483
0.0945445;-0.0550183;-0.00814696;452;484.009;13.2885
0.0947342;-0.0550881;-0.00810595;453;485.017;13.3062
0.0949469;-0.0551366;-0.0081968;454;486.025;13.4206
0.0951146;-0.0551825;-0.00822676;455;487.033;13.4739
0.0952502;-0.0552777;-0.00835963;456;487.995;13.3674
0.0954326;-0.0553308;-0.00840518;457;489.003;13.4956
0.0955362;-0.055392;-0.00841892;458;490.011;13.4621
0.095725;-0.0554487;-0.00845326;459;491.019;13.3555
0.0959738;-0.0555209;-0.008597;460;492.026;13.468
0.0962073;-0.0555863;-0.00862931;461;492.989;13.5587
0.0963571;-0.0556187;-0.00870271;462;493.996;13.5291
0.0965211;-0.0557119;-0.00869508;463;495.004;13.4147
0.0967143;-0.0557687;-0.0086984;464;496.012;13.466
0.0968716;-0.0558679;-0.00865269;465;497.02;13.5568
0.0970595;-0.0559045;-0.00865179;466;498.028;13.6712
0.0972637;-0.055943;-0.00870367;467;498.99;13.5903
0.0974604;-0.0560001;-0.00871556;468;499.998;13.4877
0.0976359;-0.05606;-0.00879171;469;501.006;13.6751
0.0979596;-0.0563812;-0.00887445;470;503.022;13.5114
0.0981353;-0.0564535;-0.00886339;471;504.03;13.5469
0.0984589;-0.0567466;-0.00885955;472;505.999;13.6159
0.0988115;-0.0570734;-0.00895283;473;508.015;13.612
0.0989166;-0.0571686;-0.00895507;474;509.023;13.7165
0.0991351;-0.0572089;-0.00897727;475;510.031;13.6652
0.0992883;-0.0572641;-0.00902299;476;510.993;13.6869
0.0996713;-0.0575877;-0.00906315;477;513.009;13.6771
0.0998701;-0.0576599;-0.0090767;478;514.017;13.6159
0.100076;-0.0577061;-0.00910392;479;515.024;13.756
0.100274;-0.0577373;-0.00918715;480;516.032;13.683
0.10045;-0.0577775;-0.00925588;481;516.995;13.7915
0.100634;-0.0578553;-0.0093035;482;518.002;13.7047
0.100837;-0.0578946;-0.00930246;483;519.01;13.7816
0.101045;-0.05796;-0.00933938;484;520.018;13.8605
0.101229;-0.0579696;-0.00940625;485;521.026;13.8171
0.101414;-0.0580339;-0.00942509;486;521.988;13.7481
0.101524;-0.0580584;-0.009507;487;522.996;13.7402
0.101702;-0.0581197;-0.00956537;488;524.004;13.8586
0.101887;-0.0581634;-0.0095898;489;525.012;13.7264
0.102034;-0.0582182;-0.00973056;490;526.019;13.8645
0.102245;-0.0582789;-0.00978033;491;527.027;13.8605
0.102418;-0.0583274;-0.00984374;492;527.989;13.6317
0.102592;-0.058337;-0.00986361;493;528.997;13.9276
0.102793;-0.0583512;-0.00994132;494;530.005;13.9079
0.102994;-0.0584677;-0.00994394;495;531.013;13.9158
0.103183;-0.0585074;-0.00997785;496;532.021;13.829
0.103364;-0.0585546;-0.0100271;497;533.029;13.898
0.103556;-0.0585659;-0.0100293;498;533.991;13.9158
0.103891;-0.0589016;-0.0100533;499;536.007;13.8605
0.10425;-0.0591602;-0.010134;500;538.022;13.9316
0.104753;-0.0597104;-0.0102302;501;541;14.0322
0.104935;-0.0597019;-0.0102892;502;542.008;14.0539
0.105145;-0.0597781;-0.0103715;503;543.016;14.0519
0.105354;-0.0598118;-0.010387;504;544.024;14.0243
0.105541;-0.0598342;-0.0104362;505;545.032;14.0262
0.105685;-0.0598979;-0.0104558;506;545.994;14.0381
0.105831;-0.0599485;-0.0104642;507;547.002;13.9947
0.106031;-0.0599909;-0.0105016;508;548.01;14.117
0.106215;-0.0600246;-0.0105089;509;549.017;14.0558
0.106411;-0.0600567;-0.0105968;510;550.025;14.0973
0.106597;-0.0601039;-0.0106195;511;551.033;14.0065
0.106777;-0.0601459;-0.0106945;512;551.995;14.1505
0.106957;-0.0601878;-0.0107332;513;553.003;14.1288
0.107152;-0.0602336;-0.0107314;514;554.011;14.1485
0.10733;-0.0602388;-0.0108104;515;555.019;14.0479
0.107524;-0.0603243;-0.0108889;516;556.027;14.046
0.10771;-0.0603539;-0.0108836;517;556.989;14.1663
0.107895;-0.0603666;-0.0110147;518;557.997;14.1939
0.108103;-0.060439;-0.0110527;519;559.005;14.2452
0.10827;-0.0604561;-0.0111046;520;560.012;14.2156
0.108487;-0.0605026;-0.0111546;521;561.02;14.2728
0.10864;-0.0605785;-0.0111011;522;562.028;14.2866
0.10869;-0.0606048;-0.0111422;523;562.99;14.2511
0.108888;-0.060679;-0.0111862;524;563.998;14.1643
0.109075;-0.0606906;-0.0112047;525;565.006;14.2649
0.109434;-0.0610005;-0.011283;526;567.022;14.2018
0.1096;-0.0610761;-0.0113426;527;568.03;14.2649
0.109772;-0.06106;-0.0113975;528;568.992;14.2689
0.109885;-0.0612292;-0.0111569;529;570;14.2314
0.110061;-0.0612997;-0.0112368;530;571.007;14.2334
0.11025;-0.0613059;-0.0113239;531;572.015;14.2413
0.110386;-0.0613417;-0.0113339;532;573.023;14.3478
0.11059;-0.0613233;-0.0114195;533;574.031;14.401
0.110772;-0.0613493;-0.0114504;534;574.993;14.3833
0.110972;-0.0613782;-0.0114905;535;576.001;14.3576
0.111163;-0.0613946;-0.0115691;536;577.009;14.4287
0.111357;-0.0614341;-0.0116029;537;578.017;14.3419
0.111741;-0.0617227;-0.0116251;538;580.032;14.4484
0.111972;-0.0617499;-0.0117397;539;580.995;14.4721
0.112167;-0.0617793;-0.0118114;540;582.002;14.4089
0.112359;-0.0618206;-0.0118728;541;583.01;14.4642
0.112531;-0.0618462;-0.011961;542;584.018;14.4997
0.112697;-0.0618919;-0.0120323;543;585.026;14.4405
0.112901;-0.0618929;-0.0120299;544;585.988;14.4109
0.113085;-0.0619266;-0.0121531;545;586.996;14.5214
0.11328;-0.0620695;-0.0121342;546;588.004;14.4819
0.113452;-0.0620495;-0.0122583;547;589.012;14.4208
0.113652;-0.0621097;-0.0122373;548;590.02;14.5312
0.113836;-0.0621638;-0.0122945;549;591.028;14.5115
0.113898;-0.0621798;-0.0123723;550;591.99;14.5707
0.114067;-0.0621801;-0.0124002;551;592.997;14.6121
0.114225;-0.0622262;-0.0124817;552;594.005;14.5845
0.114362;-0.0622201;-0.0125142;553;595.013;14.6456
0.114556;-0.0622733;-0.0125754;554;596.021;14.5865
0.114762;-0.062272;-0.0126187;555;597.029;14.5963
0.114928;-0.0622742;-0.0127335;556;597.991;14.7009
0.115113;-0.0623006;-0.01276;557;598.999;14.6772
0.115339;-0.0623412;-0.0128837;558;600.007;14.6792
0.115585;-0.0623445;-0.0129407;559;601.015;14.5352
0.115764;-0.0623721;-0.0129988;560;602.023;14.6121
0.115879;-0.0623934;-0.0130557;561;603.03;14.5569
0.116046;-0.0624217;-0.0131419;562;603.992;14.7384
0.11624;-0.0624399;-0.0132348;563;605;14.6516
0.116427;-0.0624342;-0.0132318;564;606.008;14.7167
0.116619;-0.0624707;-0.0132735;565;607.016;14.7324
0.11677;-0.062447;-0.0133822;566;608.024;14.7029
0.116887;-0.0625478;-0.0134734;567;609.032;14.7324
0.11697;-0.0625731;-0.0135665;568;609.994;14.7068
0.117166;-0.0625555;-0.0136478;569;611.002;14.7896
0.117516;-0.0628478;-0.0137034;570;613.018;14.7285
0.11768;-0.0628869;-0.0137715;571;614.025;14.6989
0.117816;-0.0629042;-0.0137439;572;615.033;14.7186
0.117983;-0.0629587;-0.0137958;573;615.995;14.7522
0.118178;-0.0629732;-0.0138624;574;617.003;14.7699
0.11838;-0.06303;-0.0139272;575;618.011;14.8784
0.118546;-0.0630524;-0.013919;576;619.019;14.91
0.118666;-0.0630297;-0.0140135;577;620.027;14.7956
0.118852;-0.0630717;-0.0139935;578;620.989;14.835
0.119037;-0.063072;-0.0140474;579;621.997;14.8824
0.119229;-0.0631167;-0.0141181;580;623.005;14.8291
0.119376;-0.0631508;-0.0141161;581;624.013;14.8469
0.119474;-0.0631149;-0.0141537;582;625.02;14.9869
0.119609;-0.0630952;-0.0140849;583;626.028;14.7916
0.119771;-0.0631031;-0.0141647;584;626.99;14.9455
0.119953;-0.0631326;-0.0142326;585;627.998;14.9909
0.120122;-0.0631395;-0.0142665;586;629.006;14.9613
0.120312;-0.0631304;-0.014357;587;630.014;15.0204
0.12051;-0.0631666;-0.0144084;588;631.022;14.979
0.120733;-0.0631999;-0.014463;589;632.03;15.0047
0.120878;-0.0632733;-0.014577;590;632.992;15.0323
0.121062;-0.0632571;-0.0146739;591;634;15.0402
0.121256;-0.0632529;-0.0147195;592;635.008;15.0441
0.121461;-0.0632601;-0.0147991;593;636.015;14.9711
0.121607;-0.0632717;-0.0147972;594;637.023;15.0402
0.121763;-0.0633033;-0.0148883;595;638.031;14.9652
0.121886;-0.0632858;-0.0149463;596;638.993;14.9889
0.122077;-0.0633093;-0.0150024;597;640.001;15.1132
0.122212;-0.0633232;-0.0150415;598;641.009;15.0875
0.122379;-0.063364;-0.0151073;599;642.017;15.1585
0.122581;-0.063385;-0.0151666;600;643.025;15.0066
0.122727;-0.0634049;-0.01525;601;644.032;15.1349
0.122896;-0.063385;-0.0152393;602;644.995;15.196
0.123369;-0.0635176;-0.015198;603;646.003;15.1033
0.123555;-0.0635997;-0.0152767;604;647.01;15.1684
0.123754;-0.063618;-0.0153045;605;648.018;15.196
0.123786;-0.0636005;-0.0153248;606;649.026;15.1171
0.123915;-0.0636371;-0.015462;607;649.988;15.2157
0.124111;-0.0636363;-0.0155271;608;650.996;15.2157
0.124304;-0.0636464;-0.0155733;609;652.004;15.1684
0.124438;-0.0636569;-0.0155033;610;653.012;15.2591
0.124597;-0.0636863;-0.0155729;611;654.02;15.2453
0.124756;-0.0637004;-0.0155957;612;655.028;15.2355
0.124816;-0.0637093;-0.0157425;613;655.99;15.2572
0.125015;-0.063716;-0.0157347;614;656.998;15.2295
0.125215;-0.0637227;-0.0158124;615;658.005;15.1526
0.125436;-0.0640533;-0.0155877;616;660.021;15.338
0.12569;-0.0644036;-0.0156501;617;662.999;15.2532
0.125796;-0.0644581;;618;664.007;15.3814
0.125852;-0.0644711;-0.0158886;619;665.015;15.3558
0.126156;-0.0647435;-0.0159191;620;667.03;15.3834
0.126171;-0.0647421;-0.0160124;621;667.992;15.3992
0.126532;-0.0649848;-0.0160988;622;670.008;15.3716
0.126675;-0.0650108;-0.0162011;623;671.016;15.3893
0.126752;-0.064985;-0.0162284;624;672.024;15.486
0.126859;-0.0649634;-0.0163913;625;673.032;15.4189
0.127033;-0.0649726;;626;673.994;15.4446
0.127193;-0.0649878;-0.0164963;627;675.002;15.3242
0.127387;-0.0650222;-0.0165227;628;676.01;15.4741
0.127552;-0.065018;-0.0165782;629;677.018;15.4781
0.127719;-0.0650975;-0.0167188;630;678.026;15.3637
0.127849;-0.0651063;-0.0167387;631;679.033;15.3657
0.128012;-0.0651261;-0.0168005;632;679.995;15.4761
0.128153;-0.0651047;-0.0168218;633;681.003;15.5432
0.128275;-0.0651666;-0.0167865;634;682.011;15.5353
0.12826;-0.0652663;-0.0166846;635;683.019;15.5037
0.128243;-0.0652862;-0.0166779;636;684.027;15.5373
0.128309;-0.0653488;-0.0167638;637;684.989;15.5037
0.128513;-0.0653113;-0.0169134;638;685.997;15.482
0.128634;-0.0653299;-0.0169341;639;687.005;15.4761
0.128818;-0.0653405;-0.0170395;640;688.013;15.5531
0.129038;-0.0656373;-0.0170079;641;690.028;15.5886
0.128842;-0.065738;-0.0172202;642;690.99;15.6162
0.129214;-0.0657816;-0.0172421;643;691.998;15.628
0.12941;-0.0658293;-0.0172768;644;693.006;15.5215
0.12932;-0.0658235;-0.0170756;645;694.014;15.5629
0.129302;-0.0658653;-0.0171588;646;695.022;15.6043
0.129487;-0.0659;-0.0171926;647;696.03;15.6576
0.129669;-0.0658852;-0.0172799;648;696.992;15.6793
0.129858;-0.0658951;-0.0173795;649;698;15.6142
0.129927;-0.0658975;-0.0173173;650;699.008;15.6556
0.130091;-0.0659205;-0.0174124;651;700.016;15.6458
0.130298;-0.0659795;-0.0174104;652;701.023;15.5195
0.130482;-0.0659964;-0.0174817;653;702.031;15.6537
0.130648;-0.0659945;-0.0175205;654;702.993;15.6556
0.130682;-0.0660029;-0.0174666;655;704.001;15.626
0.130615;-0.0660513;-0.0174265;656;705.009;15.5609
0.1308;-0.0660716;-0.0174586;657;706.017;15.6398
0.13108;-0.0660592;-0.017587;658;707.025;15.7049
0.131253;-0.0660795;-0.0177243;659;708.033;15.7622
0.131141;-0.065982;-0.0176315;660;708.995;15.6398
0.131303;-0.0660115;-0.0176881;661;710.003;15.626
0.131473;-0.0660358;;662;711.011;15.5984
0.13165;-0.0659784;-0.0178945;663;712.018;15.7345
0.131664;-0.0660466;;664;713.026;15.6832
0.131815;-0.0660128;-0.0181087;665;713.988;15.7207
0.131925;-0.0660647;;666;714.996;15.6675
0.13183;-0.0661431;-0.0181553;667;716.004;15.63
0.131886;-0.0666059;-0.0187488;668;717.012;15.7385
0.132038;-0.0666051;-0.0188348;669;718.02;15.7266
0.132226;-0.0665566;-0.018841;670;719.028;15.774
0.13236;-0.0665814;-0.0188981;671;719.99;15.8134
0.132191;-0.0666004;-0.0189157;672;720.998;15.772
0.132371;-0.0666293;-0.0190116;673;722.005;15.6635
0.132723;-0.0666941;-0.0192462;674;723.013;15.6813
0.132756;-0.0669517;-0.0190418;675;724.021;15.6477
0.132936;-0.0669547;;676;725.029;15.7917
0.133115;-0.0669945;-0.0192089;677;725.991;15.7878
0.133327;-0.0670358;-0.0193365;678;726.999;15.6754
0.133497;-0.0670035;-0.0194238;679;728.007;15.6556
0.133639;-0.066991;-0.0195469;680;729.015;15.7227
0.133588;-0.0669632;-0.0193781;681;730.023;15.8351
0.133737;-0.0669888;-0.019507;682;731.031;15.7839
0.133736;-0.0668967;-0.0193308;683;731.993;15.8115
0.133828;-0.0669556;-0.0194263;684;733;15.7977
0.134025;-0.0669535;-0.0195305;685;734.008;15.7996
0.134131;-0.0670049;-0.0196913;686;735.016;15.8746
0.134263;-0.0670635;-0.0198818;687;736.024;15.7069
0.134346;-0.0671929;-0.0200427;688;737.032;15.7977
0.13482;-0.0673896;-0.0199693;689;737.994;15.703
0.134944;-0.0674394;-0.020025;690;739.002;15.7069
0.135325;-0.0674804;-0.0203196;691;740.01;15.6832
0.135324;-0.067697;-0.0202142;692;741.018;15.6872
0.135526;-0.0678863;-0.0203787;693;742.026;15.6931
0.135703;-0.0679412;-0.0204984;694;743.033;15.7444
0.136195;-0.0679709;-0.0206919;695;743.995;15.7543
0.136196;-0.0678597;-0.0205083;696;745.003;15.7326
0.136026;-0.0671955;-0.0199692;697;746.011;15.7128
0.135841;-0.0653318;-0.017289;698;747.019;15.4505
0.077029;-0.0282545;-0.00257382;699;748.989;-0.0149
0.0750835;-0.0261983;-0.00244649;700;749.997;0.0127
0.07398;-0.0252238;-0.00234003;701;751.005;-0.0307
0.0733289;-0.0245817;-0.00228108;702;752.013;0.0009
0.0728488;-0.0240961;-0.00216062;703;753.021;0.064
0.0724554;-0.0238117;-0.00203895;704;754.029;0.0068
0.0721518;-0.023541;-0.00203875;705;754.99;-0.0603
0.0718094;-0.0233704;-0.00211819;706;755.998;-0.0681
0.0715689;-0.0232171;-0.00204023;707;757.006;0.0364
0.0713407;-0.0231453;-0.00196912;708;758.014;-0.0464
0.0711317;-0.0230608;-0.00190923;709;759.022;0.0206
0.070976;-0.0229924;-0.00180773;710;760.03;-0.0839
0.0709686;-0.0230278;;711;760.076;0.0068
