,Time [s],Chan,Load [N],E [eu]
479,59.2321292,1.0,20786.25,106.1
480,59.262148,2.0,20782.5,73.2
481,59.2781586,2.0,20788.125,126.7
482,59.3071892,1.0,20808.75,339.0
483,59.3072275,2.0,20808.75,103.3
484,59.316883600000004,2.0,20816.25,216.9
485,59.31692339999999,1.0,20816.25,50.1
486,59.326213,2.0,20823.75,109.1
487,59.336912,1.0,20831.25,104.1
488,59.3531877,1.0,20820.0,477.1
489,59.353217,2.0,20820.0,229.9
490,59.3984061,2.0,20805.0,217.8
491,59.3984437,1.0,20805.0,87.6
492,59.4602202,1.0,20859.375,51.6
493,59.5680495,1.0,20893.125,166.8
494,59.5680841,2.0,20893.125,97.2
495,59.7027251,2.0,20941.875,683.2
496,59.702754000000006,1.0,20941.875,226.4
497,59.798100500000004,1.0,20971.875,148.3
498,59.8357282,2.0,20998.125,238.3
499,59.8357639,1.0,20998.125,90.5
500,59.9189912,1.0,21035.625,147.7
501,60.0322718,1.0,21078.75,2856.9
502,60.0322997,2.0,21078.75,637.9
503,60.0376286,1.0,21078.75,9947.6
504,60.0376495,2.0,21078.75,2384.7
505,60.053560899999994,2.0,21075.0,455.6
506,60.0535903,1.0,21075.0,212.6
507,60.1070471,2.0,21061.875,197.4
508,60.110417000000005,1.0,21076.875,56.7
509,60.1556037,2.0,21106.875,80.6
510,60.155608400000006,1.0,21106.875,84.0
511,60.1596123,1.0,21106.875,10517.7
512,60.15963299999999,2.0,21106.875,2065.1
513,60.2256343,2.0,21138.75,123.5
514,60.2564326,2.0,21136.875,116.1
515,60.264296200000004,2.0,21138.75,113.8
516,60.28266239999999,2.0,21153.75,87.3
517,60.310383200000004,1.0,21172.5,516.5
518,60.3261948,2.0,21180.0,232.4
519,60.349461600000005,1.0,21187.5,149.5
520,60.403781200000005,2.0,21180.0,86.5
521,60.5144017,2.0,21247.5,83.7
522,60.53403879999999,1.0,21225.0,59.6
523,60.5564492,2.0,21223.125,555.3
524,60.5564807,1.0,21223.125,240.8
525,60.5603752,2.0,21236.25,6517.8
526,60.5603989,1.0,21236.25,2392.9
527,60.6176927,2.0,21285.0,3947.5
528,60.6177171,1.0,21285.0,1507.6
529,60.6551003,2.0,21288.75,121.9
530,60.6620422,1.0,21285.0,341.1
531,60.727941,2.0,21318.75,306.5
532,60.7287559,2.0,21318.75,49.0
533,60.7412923,1.0,21330.0,1417.7
534,60.7413862,2.0,21330.0,446.4
535,60.7982579,2.0,21333.75,60.8
536,60.8160717,2.0,21343.125,113.0
537,60.8415693,2.0,21354.375,59.5
538,60.8501576,1.0,21358.125,139.7
539,61.0007152,2.0,21414.375,153.1
540,61.0052572,1.0,21414.375,121.3
541,61.0582385,2.0,21429.375,378.7
542,61.0798928,2.0,21429.375,127.9
543,61.0972556,2.0,21436.875,4725.7
544,61.0972796,1.0,21436.875,1646.6
545,61.106027600000004,2.0,21446.25,3815.1
546,61.10605279999999,1.0,21446.25,1233.0
547,61.253666700000004,1.0,21498.75,261.9
548,61.269445,1.0,21506.25,626.3
549,61.3304318,1.0,21543.75,11398.7
550,61.3304527,2.0,21543.75,2593.4
551,61.3581363,2.0,21534.375,102.5
552,61.3970147,1.0,21523.125,54.0
553,61.4176039,1.0,21558.75,127.3
554,61.41763879999999,2.0,21558.75,58.0
555,61.461701600000005,2.0,21583.125,217.8
556,61.4660737,2.0,21583.125,852.0
557,61.466101,1.0,21583.125,423.0
558,61.468120400000004,1.0,21583.125,303.3
559,61.4681562,2.0,21583.125,90.6
560,61.4775684,1.0,21575.625,128.7
561,61.519268700000005,1.0,21590.625,447.1
562,61.519304500000004,2.0,21590.625,191.2
563,61.596301100000005,2.0,21630.0,57.9
564,61.607566799999994,2.0,21635.625,126.6
565,61.6092834,1.0,21635.625,388.3
566,61.6093195,2.0,21635.625,78.2
567,61.6587838,1.0,21622.5,1118.8
568,61.6588113,2.0,21622.5,345.7
569,61.6792128,2.0,21630.0,103.4
570,61.6797029,1.0,21630.0,100.2
571,61.6829462,2.0,21639.375,355.5
572,61.6829855,1.0,21639.375,100.1
573,61.6977927,2.0,21656.25,603.9
574,61.6978234,1.0,21656.25,211.2
575,61.7254761,2.0,21671.25,101.8
576,61.7436981,2.0,21688.125,259.6
577,61.743739600000005,1.0,21688.125,48.6
578,61.74901800000001,2.0,21688.125,96.5
579,61.7799114,1.0,21678.75,36.0
580,61.8193213,2.0,21686.25,182.6
581,61.8275325,2.0,21708.75,94.2
582,61.8507479,2.0,21701.25,764.6
583,61.85077679999999,1.0,21701.25,258.7
584,61.8789806,2.0,21712.5,114.9
585,61.89690699999999,2.0,21723.75,582.2
586,61.8969372,1.0,21723.75,162.1
587,61.96110329999999,1.0,21735.0,144.5
588,61.982145700000004,2.0,21733.125,757.0
589,61.98217460000001,1.0,21733.125,270.7
590,62.0196039,1.0,21785.625,43.4
591,62.0249181,1.0,21785.625,149.2
592,62.040584200000005,1.0,21776.25,366.6
593,62.095822,1.0,21770.625,379.8
594,62.095851100000004,2.0,21770.625,252.2
595,62.1057556,2.0,21785.625,369.7
596,62.1233061,1.0,21808.125,330.3
597,62.12336379999999,2.0,21808.125,96.9
598,62.1431733,2.0,21821.25,277.7
599,62.14320229999999,1.0,21821.25,100.3
600,62.245178,2.0,21851.25,388.7
601,62.2779913,2.0,21858.75,78.8
602,62.3697701,2.0,21866.25,324.8
603,62.3898518,1.0,21868.125,38.1
604,62.4343926,2.0,21926.25,303.4
605,62.4344217,1.0,21926.25,107.5
606,62.441155200000004,1.0,21933.75,39.4
607,62.4779074,1.0,21918.75,88.8
608,62.48859870000001,2.0,21905.625,272.3
609,62.4886282,1.0,21905.625,111.9
610,62.49697,1.0,21901.875,522.1
611,62.4970057,2.0,21901.875,125.8
612,62.55014250000001,2.0,21961.875,55.6
613,62.5515338,1.0,21961.875,56.1
614,62.5761004,2.0,21948.75,210.1
615,62.5761296,1.0,21948.75,115.6
616,62.6266395,1.0,21978.75,86.0
617,62.667291000000006,2.0,21982.5,385.7
618,62.6673291,1.0,21982.5,108.9
619,62.6858997,2.0,21999.375,142.1
620,62.6859358,1.0,21999.375,32.2
621,62.7700699,1.0,22018.125,66.6
622,62.8084938,1.0,21991.875,240.7
623,62.8204194,1.0,22031.25,111.2
624,62.892742500000004,1.0,22050.0,162.5
625,62.9006463,1.0,22063.125,149.6
626,62.9022788,1.0,22063.125,67.6
627,62.9734088,2.0,22100.625,352.8
628,62.9734382,1.0,22100.625,140.0
629,63.0005096,2.0,22125.0,329.5
630,63.0005478,1.0,22125.0,92.3
